Size	Wait in Queue	Total Wait	TurnAround
18	    74		   3739		   92

11	    92		   3757		   103

4	    103		   3768		   107

18	    127		   3792		   145

11	    145		   3810		   156

4	    156		   3821		   160

18	    181		   3846		   199

11	    199		   3864		   210

4	    210		   3875		   214

46	    395		   3901		   441

47	    398		   3904		   445

47	    314		   3979		   361

47	    316		   3981		   363

47	    323		   3988		   370

48	    334		   3999		   382

11	    33		   4032		   44

4	    44		   4043		   48

11	    84		   4083		   95

4	    95		   4094		   99

11	    132		   4131		   143

4	    143		   4142		   147

11	    177		   4176		   188

4	    188		   4187		   192

19	    192		   4191		   211

19	    210		   4209		   229

19	    228		   4227		   247

19	    247		   4246		   266

48	    252		   4251		   300

48	    264		   4263		   312

48	    279		   4278		   327

19	    54		   4317		   73

11	    73		   4336		   84

4	    84		   4347		   88

19	    114		   4377		   133

11	    133		   4396		   144

4	    144		   4407		   148

12	    83		   4494		   95

4	    95		   4506		   99

49	    276		   4539		   325

49	    280		   4543		   329

19	    136		   4547		   155

49	    308		   4571		   357

19	    31		   4581		   50

12	    50		   4600		   62

4	    62		   4612		   66

19	    88		   4638		   107

12	    107		   4657		   119

4	    119		   4669		   123

19	    147		   4697		   166

12	    166		   4716		   178

4	    178		   4728		   182

19	    209		   4759		   228

49	    367		   4778		   416

50	    302		   4852		   352

50	    305		   4855		   355

12	    32		   4864		   44

4	    44		   4876		   48

19	    70		   4902		   89

12	    89		   4921		   101

5	    101		   4933		   106

19	    129		   4961		   148

12	    148		   4980		   160

5	    160		   4992		   165

19	    189		   5021		   208

12	    208		   5040		   220

5	    220		   5052		   225

50	    534		   5084		   584

50	    327		   5159		   377

51	    329		   5161		   380

51	    337		   5169		   388

51	    349		   5181		   400

19	    33		   5194		   52

12	    52		   5213		   64

5	    64		   5225		   69

19	    104		   5265		   123

51	    123		   5284		   174

12	    35		   5300		   47

5	    47		   5312		   52

19	    77		   5342		   96

12	    96		   5361		   108

5	    108		   5373		   113

20	    141		   5406		   161

12	    161		   5426		   173

5	    173		   5438		   178

12	    88		   5531		   100

5	    100		   5543		   105

12	    141		   5584		   153

5	    153		   5596		   158

52	    368		   5633		   420

52	    372		   5637		   424

20	    197		   5640		   217

20	    219		   5662		   239

52	    421		   5686		   473

52	    255		   5698		   307

12	    65		   5730		   77

5	    77		   5742		   82

