1	0
1	1
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	3
1	4
1	5
1	6
1	7
1	8
2	9
2	11
2	13
2	15
2	17
2	19
2	21
2	23
2	25
2	4
2	6
2	8
2	10
2	12
2	14
2	16
2	18
3	20
3	23
3	26
3	3
3	6
3	9
3	12
3	15
3	18
3	21
3	0
3	3
3	6
3	9
3	12
3	15
3	18
4	21
4	4
4	8
4	12
4	16
4	20
4	24
4	28
4	8
4	12
4	16
4	20
4	24
4	28
4	32
4	36
4	40
5	44
5	49
5	54
5	0
5	5
5	10
5	15
5	20
5	25
5	15
5	20
5	25
5	30
5	35
5	40
5	45
5	50
6	55
6	61
6	67
6	73
6	79
6	85
6	91
6	18
6	24
6	30
6	36
6	42
6	48
6	6
6	12
6	18
6	24
7	30
7	37
7	44
7	51
7	21
7	28
7	35
7	42
7	49
7	56
7	63
7	70
7	77
7	84
7	91
7	21
7	28
8	35
8	43
8	51
8	0
8	8
8	16
8	24
8	32
8	40
8	48
8	56
8	64
8	72
8	80
8	88
8	96
8	104
9	16
9	25
9	34
9	43
9	52
9	61
9	70
9	79
9	88
9	97
9	0
9	9
9	18
9	27
9	36
9	27
9	36
10	45
10	55
10	65
10	75
10	85
10	95
10	105
10	10
10	20
10	30
10	40
10	50
10	60
10	70
10	80
10	90
10	20
10	30
11	40
11	51
11	62
11	73
11	84
11	95
11	106
11	117
11	128
11	33
11	44
11	55
11	66
11	77
11	88
11	99
11	110
12	121
12	133
12	145
12	157
12	169
12	181
12	193
12	36
12	48
12	60
12	72
12	84
12	96
12	108
12	24
12	36
12	48
13	60
13	73
13	86
13	99
13	112
13	125
13	138
13	151
13	164
13	177
13	190
13	203
13	26
13	39
13	52
13	65
13	78
14	91
14	105
14	119
14	133
14	147
14	42
14	56
14	70
14	84
14	98
14	112
14	42
14	56
14	70
14	84
14	98
14	112
15	126
15	141
15	156
15	171
15	186
15	30
15	45
15	60
15	75
15	90
15	105
15	120
15	135
15	150
15	165
15	180
15	195
16	210
16	226
16	0
16	16
16	32
16	48
16	64
16	80
16	96
16	112
16	128
16	48
16	64
16	80
16	96
16	112
16	128
17	144
17	0
17	17
17	34
17	51
17	68
17	85
17	102
17	34
17	51
17	68
17	85
17	102
17	119
17	51
17	68
17	85
18	102
18	120
18	138
18	156
18	174
18	192
18	210
18	228
18	0
18	18
18	36
18	54
18	72
18	90
18	108
18	126
18	144
19	0
19	19
19	38
19	57
19	76
19	95
19	114
19	133
19	152
19	171
19	190
19	209
19	38
19	57
19	76
19	95
19	114
20	133
20	153
20	173
21	193
21	214
21	62
21	83
22	104
22	126
22	148
22	170
23	192
23	215
23	238
23	261
24	69
24	93
24	117
24	141
25	165
25	190
25	215
25	240
26	265
26	291
26	317
26	343
27	369
27	0
27	27
27	54
28	81
28	109
28	137
28	165
29	193
29	222
29	251
30	87
30	117
30	147
30	177
31	207
31	238
31	269
31	300
32	331
32	363
32	395
32	427
33	459
33	0
33	33
33	66
34	99
34	133
34	167
34	34
35	68
35	103
35	138
35	173
36	208
36	0
36	36
36	72
37	108
37	145
37	182
38	111
38	149
38	187
38	225
39	263
39	302
39	341
39	380
40	419
40	40
40	80
40	120
41	160
41	41
41	82
41	123
42	164
42	206
42	248
42	290
43	332
43	375
43	418
43	461
44	504
44	548
44	592
44	636
45	132
45	177
45	222
45	267
46	312
46	358
46	0
47	46
47	93
47	140
47	187
48	234
48	282
48	330
48	378
49	426
49	475
49	49
49	98
50	147
50	197
50	247
50	297
51	347
51	398
51	449
51	500
52	551
52	154
52	206
52	258
53	310
53	0
53	53
53	106
54	159
54	213
54	267
54	321
55	375
55	430
55	485
56	540
56	596
56	652
56	708
57	0
57	57
57	114
57	171
58	0
58	58
58	116
58	174
59	232
59	291
59	350
59	409
60	177
60	237
60	297
60	357
61	417
61	478
61	539
61	600
62	661
62	723
62	785
62	124
63	186
63	249
63	312
63	375
64	438
64	502
64	191
65	255
