8	27
1	35
8	61
1	69
8	93
1	101
15	113
15	126
15	139
33	143
33	151
33	160
8	57
1	65
8	93
1	101
8	128
1	136
8	162
15	181
15	192
15	204
15	217
33	220
34	227
34	237
34	247
1	21
8	55
1	63
16	89
8	38
1	46
8	70
1	78
34	154
16	94
16	111
35	195
35	132
8	31
1	39
8	69
1	77
9	104
16	124
16	136
16	148
35	152
35	160
36	169
1	29
9	62
1	71
9	103
1	112
9	142
1	151
16	189
16	201
16	213
16	225
36	229
36	237
36	246
37	256
9	23
1	32
16	53
9	69
1	78
9	42
2	51
9	77
2	86
37	178
16	102
16	123
37	207
16	49
9	65
2	74
16	94
9	110
2	119
16	140
9	156
2	165
38	294
38	248
38	250
38	256
39	264
9	37
2	46
9	73
2	82
16	84
17	106
9	58
2	67
39	186
17	117
17	133
39	137
9	27
2	36
9	70
39	198
17	99
40	102
2	13
17	35
9	52
2	61
17	88
40	122
10	49
2	59
10	94
2	104
40	211
17	143
10	50
2	60
10	91
2	101
40	255
41	260
17	142
17	159
17	177
41	182
10	31
2	41
10	78
17	112
41	276
2	16
10	51
41	160
17	86
3	28
10	67
3	77
42	158
17	119
42	135
42	141
17	10
10	27
3	37
17	62
10	79
3	89
17	118
10	50
3	60
42	209
43	211
17	111
43	116
10	11
3	21
18	46
10	64
3	74
10	45
3	55
18	195
43	196
43	202
18	114
10	121
44	122
3	26
18	49
10	67
3	77
18	101
10	119
3	129
18	155
10	173
3	183
18	212
44	288
44	291
44	298
45	307
11	26
3	37
18	64
11	82
3	93
18	40
11	58
3	69
18	92
11	110
3	121
18	145
11	163
3	174
45	316
45	362
45	271
46	277
46	288
18	28
11	46
4	57
18	83
11	101
4	112
18	141
11	159
4	51
18	74
11	92
4	103
18	127
11	145
4	156
18	181
11	199
4	210
46	395
47	398
47	314
47	316
47	323
48	334
11	33
4	44
11	84
4	95
11	132
4	143
11	177
4	188
19	192
19	210
19	228
19	247
48	252
48	264
48	279
19	54
11	73
4	84
19	114
11	133
4	144
12	83
4	95
49	276
49	280
19	136
49	308
19	31
12	50
4	62
19	88
12	107
4	119
19	147
12	166
4	178
19	209
49	367
50	302
50	305
12	32
4	44
19	70
12	89
5	101
19	129
12	148
5	160
19	189
12	208
5	220
50	534
50	327
51	329
51	337
51	349
19	33
12	52
5	64
19	104
51	123
12	35
5	47
19	77
12	96
5	108
20	141
12	161
5	173
12	88
5	100
12	141
5	153
52	368
52	372
20	197
20	219
52	421
52	255
12	65
5	77
12	122
5	134
12	174
21	200
21	215
21	231
53	458
53	237
53	255
5	20
21	50
13	71
5	59
22	91
13	113
5	126
22	160
13	182
5	195
53	326
54	304
54	312
54	323
22	30
13	52
5	65
22	99
13	121
5	134
13	69
6	82
13	125
54	292
23	155
23	181
55	326
6	43
13	96
6	109
13	159
6	172
13	217
55	388
23	259
23	277
24	296
55	302
56	315
56	331
6	47
13	95
6	108
24	140
13	87
6	100
13	151
6	164
56	299
24	217
24	238
56	264
57	274
13	69
6	82
57	371
25	143
25	169
13	31
6	44
13	100
6	113
13	166
6	179
57	372
25	254
25	273
26	293
57	300
58	313
58	328
14	33
6	47
26	85
14	111
58	125
6	66
26	100
14	126
6	140
26	175
14	201
6	215
27	252
14	279
6	293
27	333
58	437
59	439
59	448
59	460
14	34
7	48
14	114
7	128
27	187
14	78
7	92
14	149
7	163
14	215
7	229
59	412
27	278
28	302
28	327
60	488
60	367
60	379
60	394
14	61
7	75
14	135
7	149
14	204
7	218
28	248
28	272
29	297
61	324
61	334
61	347
14	68
7	82
14	141
7	155
14	210
7	224
14	274
29	288
29	311
30	336
30	362
61	372
62	385
62	401
7	0
15	67
7	82
15	145
7	160
15	219
7	234
30	307
30	327
31	349
31	373
62	382
62	394
63	408
63	425
15	51
7	66
15	138
63	153
7	71
15	135
8	150
15	212
8	227
15	284
8	299
31	440
31	356
32	383
32	411
63	439
64	449
64	462
64	478
15	62
8	77
15	130
8	145
32	153
32	186
65	198
