Size	Wait in Queue	Total Wait	TurnAround

11	    143		   3686		   154

11	    57		   3697		   68

4	    68		   3708		   72

18	    72		   3712		   90

4	    90		   3730		   94

18	    94		   3734		   112

4	    112		   3752		   116

47	    359		   3756		   406

47	    260		   3803		   307

11	    210		   3850		   221

11	    221		   3861		   232

47	    232		   3872		   279

11	    58		   3919		   69

4	    69		   3930		   73

19	    73		   3934		   92

4	    92		   3953		   96

19	    96		   3957		   115

47	    336		   3976		   383

19	    162		   4023		   181

11	    181		   4042		   192

48	    192		   4053		   240

11	    59		   4101		   70

4	    70		   4112		   74

19	    74		   4116		   93

4	    93		   4135		   97

19	    97		   4139		   116

4	    116		   4158		   120

19	    120		   4162		   139

4	    139		   4181		   143

48	    324		   4185		   372

48	    593		   4233		   641

11	    239		   4281		   250

11	    250		   4292		   261

11	    261		   4303		   272

48	    272		   4314		   320

49	    320		   4362		   369

49	    369		   4411		   418

19	    98		   4460		   117

4	    117		   4479		   121

19	    121		   4483		   140

4	    140		   4502		   144

19	    144		   4506		   163

12	    163		   4525		   175

12	    175		   4537		   187

12	    187		   4549		   199

49	    199		   4561		   248

4	    61		   4610		   65

19	    65		   4614		   84

4	    84		   4633		   88

19	    88		   4637		   107

49	    294		   4656		   343

50	    343		   4705		   393

12	    206		   4755		   218

12	    62		   4767		   74

4	    74		   4779		   78

19	    78		   4783		   97

5	    97		   4802		   102

19	    102		   4807		   121

5	    121		   4826		   126

19	    126		   4831		   145

5	    145		   4850		   150

50	    306		   4855		   356

50	    356		   4905		   406

12	    250		   4955		   262

12	    262		   4967		   274

12	    274		   4979		   286

50	    286		   4991		   336

51	    336		   5041		   387

19	    101		   5092		   120

5	    120		   5111		   125

19	    125		   5116		   144

5	    144		   5135		   149

51	    435		   5140		   486

12	    200		   5191		   212

12	    212		   5203		   224

19	    24		   5215		   43

5	    43		   5234		   48

51	    534		   5239		   585

51	    299		   5290		   350

12	    150		   5341		   162

20	    63		   5353		   83

5	    83		   5373		   88

20	    88		   5378		   108

5	    108		   5398		   113

20	    113		   5403		   133

52	    232		   5423		   284

12	    185		   5475		   197

12	    197		   5487		   209

52	    209		   5499		   261

52	    360		   5551		   412

12	    104		   5603		   116

5	    116		   5615		   121

21	    121		   5620		   142

5	    142		   5641		   147

21	    147		   5646		   168

52	    377		   5667		   429

12	    220		   5719		   232

12	    64		   5731		   76

5	    76		   5743		   81

21	    81		   5748		   102

5	    102		   5769		   107

21	    107		   5774		   128

13	    128		   5795		   141

53	    309		   5808		   362

53	    362		   5861		   415

12	    247		   5914		   259

5	    65		   5926		   70

22	    70		   5931		   92

5	    92		   5953		   97

22	    97		   5958		   119

5	    119		   5980		   124

22	    124		   5985		   146

5	    146		   6007		   151

22	    151		   6012		   173

53	    367		   6034		   420

53	    420		   6087		   473

13	    279		   6140		   292

13	    292		   6153		   305

13	    305		   6166		   318

54	    318		   6179		   372

54	    372		   6233		   426

54	    426		   6287		   480

13	    162		   6341		   175

5	    175		   6354		   180

23	    180		   6359		   203

13	    23		   6382		   36

6	    36		   6395		   42

23	    42		   6401		   65

6	    65		   6424		   71

23	    71		   6430		   94

13	    94		   6453		   107

54	    605		   6466		   659

13	    161		   6520		   174

55	    174		   6533		   229

55	    409		   6588		   464

6	    55		   6643		   61

23	    61		   6649		   84

6	    84		   6672		   90

24	    90		   6678		   114

6	    114		   6702		   120

24	    120		   6708		   144

55	    373		   6732		   428

13	    199		   6787		   212

13	    212		   6800		   225

56	    225		   6813		   281

13	    69		   6869		   82

6	    82		   6882		   88

24	    88		   6888		   112

6	    112		   6912		   118

24	    118		   6918		   142

