0	12
1	11
2	10
3	9
4	8
5	7
6	6
7	5
8	4
9	27
10	26
11	25
12	24
13	23
14	22
15	21
16	20
17	19
18	18
20	16
22	14
24	12
26	10
28	8
30	6
32	29
34	27
36	25
38	23
40	21
42	19
44	17
46	15
48	13
50	11
52	9
55	6
58	24
61	21
64	18
67	15
70	12
73	9
76	6
79	3
82	25
85	22
88	19
91	16
94	13
97	10
100	7
103	32
107	28
111	24
115	20
119	16
123	12
127	59
131	55
135	51
139	47
143	43
147	39
151	35
155	31
159	27
163	23
167	19
171	15
176	10
181	5
186	30
191	25
196	20
201	97
206	92
211	87
216	82
221	77
226	72
231	67
236	62
241	57
246	52
251	47
256	42
262	36
268	30
274	24
280	54
286	48
292	42
298	36
304	30
310	24
316	18
322	12
328	58
334	52
340	46
346	40
352	34
358	28
365	98
372	91
379	84
386	77
393	70
400	63
407	56
414	49
421	42
428	35
435	28
442	59
449	52
456	45
463	38
470	31
477	24
485	16
493	8
501	112
509	104
517	96
525	88
533	80
541	72
549	64
557	56
565	48
573	40
581	32
589	24
597	106
605	98
613	90
622	81
631	72
640	63
649	54
658	45
667	36
676	27
685	18
694	9
703	45
712	36
721	115
730	106
739	97
748	88
757	79
766	70
776	60
786	50
796	40
806	30
816	20
826	100
836	90
846	80
856	70
866	60
876	50
886	40
896	30
906	139
916	129
926	119
936	109
946	99
957	88
968	77
979	66
990	55
1001	44
1012	205
1023	194
1034	183
1045	172
1056	161
1067	150
1078	139
1089	128
1100	117
1111	106
1122	95
1133	84
1145	72
1157	60
1169	48
1181	120
1193	108
1205	96
1217	84
1229	72
1241	60
1253	48
1265	36
1277	216
1289	204
1301	192
1313	180
1325	168
1337	156
1350	143
1363	130
1376	117
1389	104
1402	91
1415	78
1428	65
1441	52
1454	39
1467	161
1480	148
1493	135
1506	122
1519	109
1532	96
1545	83
1558	70
1572	56
1586	126
1600	112
1614	98
1628	84
1642	70
1656	56
1670	201
1684	187
1698	173
1712	159
1726	145
1740	131
1754	117
1768	103
1782	89
1796	75
1811	60
1826	45
1841	242
1856	227
1871	212
1886	197
1901	182
1916	167
1931	152
1946	137
1961	122
1976	107
1991	92
2006	77
2021	62
2036	47
2051	32
2067	16
2083	144
2099	128
2115	112
2131	96
2147	80
2163	64
2179	161
2195	145
2211	129
2227	113
2243	97
2259	81
2275	65
2291	49
2307	33
2323	17
2340	119
2357	102
2374	85
2391	68
2408	51
2425	136
2442	119
2459	102
2476	85
2493	68
2510	246
2527	229
2544	212
2561	195
2578	178
2595	161
2612	144
2630	126
2648	108
2666	90
2684	72
2702	54
2720	36
2738	18
2756	162
2774	144
2792	126
2810	108
2828	90
2846	72
2864	54
2882	36
2900	18
2918	228
2937	209
2956	190
2975	171
2994	152
3013	133
3032	114
3051	95
3070	76
3089	57
3108	235
3127	216
3146	197
3165	178
3184	159
3203	140
3222	121
3241	102
3261	82
3281	284
3301	264
3322	243
3343	222
3364	201
3385	180
3407	158
3429	136
3451	114
3473	92
3496	396
3519	373
3542	350
3565	327
3589	303
3613	279
3637	255
3661	231
3686	206
3711	181
3736	156
3761	131
3787	105
3813	79
3839	53
3865	27
3892	280
3919	253
3946	226
3973	199
4001	171
4029	143
4057	115
4085	492
4114	463
4143	434
4172	405
4202	375
4232	345
4262	315
4292	285
4323	254
4354	223
4385	192
4416	161
4448	129
4480	97
4512	65
4544	33
4577	201
4610	168
4643	135
4676	102
4710	68
4744	244
4778	210
4812	176
4847	141
4882	106
4917	71
4952	36
4988	219
5024	183
5060	147
5096	459
5133	422
5170	385
5207	348
5245	310
5283	272
5321	234
5359	196
5398	157
5437	118
5476	79
5515	201
5555	161
5595	121
5635	81
5675	680
5716	639
5757	598
5798	557
5839	516
5881	474
5923	432
5965	390
6007	348
6050	305
6093	262
6136	219
6179	176
6223	404
6267	360
6311	316
6355	272
6400	227
6445	182
6490	137
6535	92
6581	46
6627	524
6673	478
6720	431
6767	384
6814	337
6861	290
6909	242
6957	194
7005	146
7053	98
7102	603
7151	554
7200	505
7249	456
7299	406
7349	356
7399	306
7449	256
7500	205
7551	363
7602	312
7653	261
7705	209
7757	157
7809	105
7861	53
7914	764
7967	711
8020	658
8073	605
8127	551
8181	497
8235	443
8289	389
8344	334
8399	279
8454	224
8510	168
8566	112
8622	56
8678	228
8735	171
8792	114
8849	57
8906	468
8964	410
9022	352
9080	294
9138	236
9197	847
9256	788
9315	729
9374	670
9434	610
9494	550
9554	490
9614	430
9675	369
9736	308
9797	247
9858	186
9920	566
9982	504
10044	442
10106	380
10169	317
10232	254
10295	320
10358	257
10422	193
10486	129
10550	65
